movie_code,Title,Revenue,Budget,Runtime,Opening_weekend_US,Rating,Production_company,Genre,IMDb_code,year_released,month_released,day_released
9422,A Civil Action,56709981,70000000,115,56709981,R,"Touchstone Pictures, Paramount Pictures, Wildwood Enterprises, Scott Rudin Productions",Drama,tt0120633,1998,12,25
991,The Man Who Fell to Earth,0,1500000,138,0,R,"British Lion Films, Houtsnede Maatschappij N.V., Cinema 5","Science Fiction, Drama",tt0074851,1976,03,18
464052,Wonder Woman 1984,169601036,200000000,151,169601036,R,"Warner Bros. Pictures, The Stone Quarry, DC Films, Atlas Entertainment","Action, Adventure, Fantasy",tt7126948,2020,12,16
346685,The Girl on the Train,173200000,45000000,112,173200000,R,"Reliance Entertainment, DreamWorks Pictures, Marc Platt Productions","Thriller, Mystery, Drama, Crime",tt3631112,2016,10,05
738646,Operation Christmas Drop,0,0,95,0,R,"Brad Krevoy Television, Motion Picture Corporation of America","Comedy, Family, Romance, TV Movie",tt13236566,2020,11,05
723419,Mr. Harrigan's Phone,0,0,105,0,R,"Ryan Murphy Television, Blumhouse Television","Drama, Horror, Mystery",tt12908110,2022,10,05
425001,The War with Grandpa,43387445,18000000,98,43387445,R,"Marro Films, EFO Films, Tri G, West Madison Entertainment","Comedy, Family",tt4532038,2020,08,27
200,Star Trek: Insurrection,112587658,70000000,102,112587658,R,"Paramount Pictures, Digital Image Associates","Science Fiction, Action, Adventure, Thriller",tt0120844,1998,12,11
292431,Love,249083,3000000,134,249083,R,"Wild Bunch, Les Cinémas de la Zone, RT Features, Rectangle Productions, SCOPE Pictures","Drama, Romance",tt3774694,2015,07,06
10529,Outlander,7033683,50000000,115,7033683,R,"Ascendant Pictures, Rising Star, VIP Medienfonds 4, Virtual Films, Outlander Productions","Science Fiction, Action",tt0462465,2008,04,24
9408,Surf's Up,149000000,85000000,85,149000000,R,"Columbia Pictures, Sony Pictures Animation, Sony Pictures Imageworks","Animation, Comedy, Family",tt0423294,2007,06,08
505026,Death on the Nile,137307235,90000000,127,137307235,R,"The Mark Gordon Company, Genre Films, 20th Century Studios, Scott Free Productions","Mystery, Crime, Thriller",tt7657566,2022,02,09
621587,Next Goal Wins,18062279,14000000,104,18062279,R,"The Imaginarium, Searchlight Pictures, TSG Entertainment, Garrett Basch Productions, Defender Films, Archer's Mark","Comedy, Drama",tt10767052,2023,11,16
49527,Man on a Ledge,46221189,42000000,102,46221189,R,"Summit Entertainment, di Bonaventura Pictures","Action, Thriller, Crime",tt1568338,2012,01,13
403605,Headshot,0,0,117,0,R,Screenplay Infinite Films,"Action, Thriller, Drama",tt5147214,2016,09,24
10471,Next Friday,59800000,11000000,98,59800000,R,"New Line Cinema, Cube Vision",Comedy,tt0195945,2000,01,12
811,Silent Running,0,1000000,89,0,R,"Universal Pictures, Trumbull/Gruskoff Productions","Adventure, Science Fiction",tt0067756,1972,03,09
11596,New Nightmare,18090181,8000000,112,18090181,R,New Line Cinema,"Horror, Mystery, Fantasy",tt0111686,1994,10,13
9679,Gone in Sixty Seconds,237200000,90000000,118,237200000,R,"Touchstone Pictures, Jerry Bruckheimer Films","Action, Crime, Thriller",tt0187078,2000,06,09
9556,Darkman,48900000,16000000,95,48900000,R,"Universal Pictures, Renaissance Pictures","Action, Science Fiction, Thriller",tt0099365,1990,08,24
72105,Ted,549368315,50000000,107,549368315,R,"Universal Pictures, MRC, Fuzzy Door Productions, Bluegrass Films, Smart Entertainment","Comedy, Fantasy",tt1637725,2012,06,29
829560,The Next 365 Days,0,0,112,0,R,"Ekipa, Future Space, TVN Group","Romance, Drama",tt21106646,2022,08,19
544431,The Clovehitch Killer,167994,0,109,167994,R,End Cue,"Drama, Mystery, Crime",tt6269368,2018,11,16
429733,Mayhem,0,0,87,0,R,"Circle of Confusion, Royal Viking Entertainment","Action, Comedy, Horror",tt4348012,2017,11,10
397722,Thoroughbreds,2830775,0,92,2830775,R,"June Pictures, B Story, Big Indie Pictures, The Walsh Company","Drama, Thriller",tt5649108,2018,03,09
985617,Reality,0,0,83,0,R,"In The Cut Films, Fit Via Vi, Seaview Productions, Cinereach, Burn These Words Films, Tanbark Pictures, 2 SQ FT","Drama, Thriller",tt24068064,2023,06,02
753342,Napoleon,220597098,165000000,158,220597098,R,"Apple Studios, Scott Free Productions","History, War, Romance, Drama",tt13287846,2023,11,22
308504,Last Knights,3643591,40000000,115,3643591,R,"Luka Productions, Route One Entertainment, Sovik Global Contents Fund, DMM.com, Union Investment Partners, CJ Entertainment, Channel A, Czech Anglo Productions, Lotte Entertainment, Maeil Broadcasting Network, Arclight Films, Lionsgate","Action, Adventure",tt2493486,2015,04,03
6081,Revenge of the Pink Panther,49579269,12000000,99,49579269,R,"United Artists, Jewel Productions, Sellers-Edwards productions, Pimlico Films","Comedy, Crime, Mystery",tt0078163,1978,01,08
13465,The Adventures of Ichabod and Mr. Toad,0,0,68,0,R,Walt Disney Productions,"Horror, Fantasy, Animation, Family",tt0041094,1949,10,05
411741,Ingrid Goes West,24931915,0,97,24931915,R,"Star Thrower Entertainment, 141 Entertainment, Mighty Engine","Comedy, Drama",tt5962210,2017,08,11
48650,Room in Rome,844281,0,109,844281,R,"Morena Films, Alicia Produce, Intervenciones Novo Film 2006, A.I.E., Canal+ España, Wild Bunch, TVE","Drama, Romance",tt1263750,2010,05,07
6795,Zathura: A Space Adventure,65079104,65000000,101,65079104,R,"Teitler Film, Michael De Luca Productions, Columbia Pictures, Radar Pictures","Science Fiction, Adventure, Family",tt0406375,2005,11,06
455476,Knights of the Zodiac,7000000,60000000,113,7000000,R,"Stage 6 Films, Toei Animation","Fantasy, Action, Adventure",tt6528290,2023,04,27
429203,The Old Man & the Gun,11277120,15800000,94,11277120,R,"Condé Nast Entertainment, Endgame Entertainment, Identity Films, Sailor Bear, Wildwood Enterprises","Comedy, Crime, Drama",tt2837574,2018,09,27
8512,Devil in a Blue Dress,16140822,27000000,102,16140822,R,"Mundy Lane Entertainment, TriStar Pictures, Clinica Estetico","Thriller, Crime, Mystery",tt0112857,1995,09,29
1406,City Slickers,179033791,27000000,114,179033791,R,"Castle Rock Entertainment, Nelson Entertainment, Face Productions, Columbia Pictures","Comedy, Western",tt0101587,1991,06,07
559,Spider-Man 3,894983373,258000000,139,894983373,R,"Laura Ziskin Productions, Marvel Studios, Columbia Pictures","Action, Adventure, Science Fiction",tt0413300,2007,05,01
320588,"Hello, My Name Is Doris",14659448,1000000,95,14659448,R,"Red Crown Productions, Haven Entertainment, Frame Switch, Semi-Formal Productions","Comedy, Drama, Romance",tt3766394,2015,11,27
356298,Don't Think Twice,4417667,0,90,4417667,R,"The Film Arcade, Cold Iron Pictures","Comedy, Drama",tt4972062,2016,07,22
624860,The Matrix Resurrections,156497322,190000000,147,156497322,R,"Warner Bros. Pictures, Village Roadshow Pictures, Venus Castina Productions","Science Fiction, Action, Adventure",tt10838180,2021,12,16
617708,La Llorona,0,0,97,0,R,"La Casa de Producción, Les Films du Volcan, L'Aide aux Cinémas du Monde, El Ministerio de Cultura Y Deportes de Guatamala","Thriller, Horror, Drama",tt10767168,2019,07,25
341013,Atomic Blonde,100000000,30000000,115,100000000,R,"Focus Features, Denver & Delilah Films, 87Eleven, Sierra/Affinity, Closed on Mondays Entertainment, TGIM Films, Film i Väst","Action, Adventure, Thriller",tt2406566,2017,07,26
13417,Kronk's New Groove,0,0,75,0,R,"Disney Television Animation, Walt Disney Pictures, DisneyToon Studios","Animation, Comedy, Family",tt0401398,2005,12,05
